Nonce,Incoming/Outgoing,Transaction Status,Category,Recipient Name,Token,Token Symbol,Tag,Token Amount,USD Amount,From Address,To Address,Description,Transaction Hash,Executed at,Transaction fees
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696,73.15,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0e3F51D6cDA98a9DbBfF9a7e4B00E9391a2f13E4,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,17.857,195.09,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa1007E2CAd904fD7c848b0Fd437DFA2b94179f0b,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,24.554,268.26,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x12518C1Ad7a16B65390AB1Ca63726AD786d02846,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,26.786,292.64,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x8293460cf1E819C8e98c1BB20306F18e1C0961Da,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696,73.15,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x46e3BC46FdFf0AcfA329B87d9B365dd0625125BA,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,13.393,146.32,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xC36767412E96f139F0C9D2965A8f1459f58BEbf1,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,24.554,268.26,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xADf34dcF407f15653Aff0d1cE2d09612949Bcca3,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696,73.15,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xE69731a83942227E45528Ff9Db9E35bC9e035497,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696,73.15,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3B6D9CB250d9abE90dF81FF4c85A652020d67aA9,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.625,170.7,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7aF2D9A872Cbb1Bc19fcBd75A4241776Ab63dcCA,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,22.321,243.86,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9DF9A3B2894f43bE2eEc3825dabE55BDF2d9080e,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.696,73.15,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x57260a45C6c2564a27215f2b0a8319E112770791,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,13.393,146.32,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x80D39e43045cB4e31540b460C4a3352B8FF07b46,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,20.089,219.48,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x230f1f8a569B0757bA9A9C4d9018333ba1CEaDc8,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,4.464,48.77,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD037C7A982a84aED7F4A69df6DbFFc437fDDE6EF,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,4.464,48.77,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xd85AeceDE377628220Ad0DbA373642C2479A0fb1,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,4.464,48.77,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x88D494bc8e19B508BEf7e2674Ab66540Dc010cA3,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
24,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,8.929,97.55,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x219eC790Bf28A654f99E2815ea17F1896971B3e1,Bounties: Analysts: Uniswap (Batch 1),0xa1edff76865a699ca5e449c3559829e8fe43d756b77415561be685a2ff056009,06-04-2022 16:04:00 -04:00,0.034621 ETH
23,Outgoing,Success,Other,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,76.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xE8Ce63e54e9208D3894e413f5EC2c41DDEBe86E9,"Bounties: Authors: Uniswap (Selected Questions, Batch 4)",0xa47e91097f2c3567235bf9c648106e262d4c03feefa1092178b2dcda94d1b30d,06-04-2022 16:04:00 -04:00,0.006473 ETH
23,Outgoing,Success,Other,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,76.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0331C1Ce75F315a49849BE77B6a37b1959eBb1EB,"Bounties: Authors: Uniswap (Selected Questions, Batch 4)",0xa47e91097f2c3567235bf9c648106e262d4c03feefa1092178b2dcda94d1b30d,06-04-2022 16:04:00 -04:00,0.006473 ETH
23,Outgoing,Success,Other,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,76.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x59D084cc9fd72fb7947b32625bae732a0E8C11e2,"Bounties: Authors: Uniswap (Selected Questions, Batch 4)",0xa47e91097f2c3567235bf9c648106e262d4c03feefa1092178b2dcda94d1b30d,06-04-2022 16:04:00 -04:00,0.006473 ETH
23,Outgoing,Success,Other,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,76.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD8a6B690027163Dd7c000117df9eb05fd40727ee,"Bounties: Authors: Uniswap (Selected Questions, Batch 4)",0xa47e91097f2c3567235bf9c648106e262d4c03feefa1092178b2dcda94d1b30d,06-04-2022 16:04:00 -04:00,0.006473 ETH
23,Outgoing,Success,Other,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,76.43,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3693C13E5DA13aD8C5642680C960C874B7A07Cf2,"Bounties: Authors: Uniswap (Selected Questions, Batch 4)",0xa47e91097f2c3567235bf9c648106e262d4c03feefa1092178b2dcda94d1b30d,06-04-2022 16:04:00 -04:00,0.006473 ETH
22,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,77.68,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xeA0bCe1a4439304052DAD4114AF345DA40160812,"Bounties: Authors: Uniswap (Selected Questions, Batch 3)",0xe942d0615efb24decc52b51374f38e6120d46baed61fac62eecf52004add07f5,01-04-2022 16:04:00 -04:00,0.008418 ETH
22,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,14,155.36,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa290e57ec5F9b173Ab8469421666cA198F72a6C2,"Bounties: Authors: Uniswap (Selected Questions, Batch 3)",0xe942d0615efb24decc52b51374f38e6120d46baed61fac62eecf52004add07f5,01-04-2022 16:04:00 -04:00,0.008418 ETH
22,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,77.68,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xB300CfaF0E4e3fBfe0c4b056277a526768887944,"Bounties: Authors: Uniswap (Selected Questions, Batch 3)",0xe942d0615efb24decc52b51374f38e6120d46baed61fac62eecf52004add07f5,01-04-2022 16:04:00 -04:00,0.008418 ETH
22,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,77.68,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x661e6111844f9e63c9c9f64AE285FBF771b753a7,"Bounties: Authors: Uniswap (Selected Questions, Batch 3)",0xe942d0615efb24decc52b51374f38e6120d46baed61fac62eecf52004add07f5,01-04-2022 16:04:00 -04:00,0.008418 ETH
21,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,77.57,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xeA0bCe1a4439304052DAD4114AF345DA40160812,"Bounties: Authors: Uniswap (Selected Questions, Batch 2)",0x63f95bef1d211243cdfe72aa10eaebac75d0dec1f78412c069b74e476d158016,01-04-2022 16:04:00 -04:00,0.009351 ETH
21,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,77.57,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xc3758df3108BfF9b182DFBe40EB5F6465015f62C,"Bounties: Authors: Uniswap (Selected Questions, Batch 2)",0x63f95bef1d211243cdfe72aa10eaebac75d0dec1f78412c069b74e476d158016,01-04-2022 16:04:00 -04:00,0.009351 ETH
21,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,77.57,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xF9067331DCB593C9D4532b6ae30aec4AF2Ee415D,"Bounties: Authors: Uniswap (Selected Questions, Batch 2)",0x63f95bef1d211243cdfe72aa10eaebac75d0dec1f78412c069b74e476d158016,01-04-2022 16:04:00 -04:00,0.009351 ETH
21,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,77.57,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD50F62dE505690025405d07eE47BCFcC2B0A889D,"Bounties: Authors: Uniswap (Selected Questions, Batch 2)",0x63f95bef1d211243cdfe72aa10eaebac75d0dec1f78412c069b74e476d158016,01-04-2022 16:04:00 -04:00,0.009351 ETH
21,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,77.57,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x6392CC8113E65c07D44BDde97191519254D364a5,"Bounties: Authors: Uniswap (Selected Questions, Batch 2)",0x63f95bef1d211243cdfe72aa10eaebac75d0dec1f78412c069b74e476d158016,01-04-2022 16:04:00 -04:00,0.009351 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xd1aCd160535F763D9f343E3E7DAffbaDc7d6787c,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x385fFdc5cFDE800B3625A5a323a8b16677F044a2,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x20d27e1cac24a4851f98f0Cd676Ab973AAFcbEE1,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7a0493e7ebac6B95DF744B8B01CbE097EbCA054d,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,300,299.88,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x5fb41DbeE72536E2761FC474bE221a06dbd7d812,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,4000,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xb15C52e93B3A076EC381Ac72E36Dc9CDb45ad9bb,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xdddd6e19c5B7d34Ae7c70c66def45A0CD2DdC248,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,599.76,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xCd8952738C29e5A7636dFb862112D427B466F833,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7ADc92e50cD02CA11BCb2895A0656ac3dfCA7637,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,300,299.88,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3497a07684658042de0446fc8bCa6595b80d38f3,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
20,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0Ba43bAe4613E03492e4C17Af3B014B6c3202B9d,Contributor Payments: Feb 2022,0x4acb65ca1b59258e6e6dd24f507852f597cb9bcbd8b5f7a7dbfcae27230ecf88,24-03-2022 19:03:00 -04:00,0.002371 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xd1aCd160535F763D9f343E3E7DAffbaDc7d6787c,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x385fFdc5cFDE800B3625A5a323a8b16677F044a2,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x20d27e1cac24a4851f98f0Cd676Ab973AAFcbEE1,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7a0493e7ebac6B95DF744B8B01CbE097EbCA054d,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,300,299.88,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x5fb41DbeE72536E2761FC474bE221a06dbd7d812,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,4000,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xb15C52e93B3A076EC381Ac72E36Dc9CDb45ad9bb,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xdddd6e19c5B7d34Ae7c70c66def45A0CD2DdC248,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,599.76,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xCd8952738C29e5A7636dFb862112D427B466F833,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7ADc92e50cD02CA11BCb2895A0656ac3dfCA7637,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,300,299.88,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3497a07684658042de0446fc8bCa6595b80d38f3,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
19,Outgoing,Success,Compensation,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0Ba43bAe4613E03492e4C17Af3B014B6c3202B9d,Contributor Payments: Feb 2022,0x01420f35d8b3d9f1bad654741ecc0f7a2e4ab1aac5c287386621edd39e75faee,24-03-2022 19:03:00 -04:00,0.013016 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xd1aCd160535F763D9f343E3E7DAffbaDc7d6787c,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x385fFdc5cFDE800B3625A5a323a8b16677F044a2,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x20d27e1cac24a4851f98f0Cd676Ab973AAFcbEE1,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7a0493e7ebac6B95DF744B8B01CbE097EbCA054d,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,300,300.18,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x5fb41DbeE72536E2761FC474bE221a06dbd7d812,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,4000,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xb15C52e93B3A076EC381Ac72E36Dc9CDb45ad9bb,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xdddd6e19c5B7d34Ae7c70c66def45A0CD2DdC248,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,600,600.36,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xCd8952738C29e5A7636dFb862112D427B466F833,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xA7DD8ee9E1640F5C6fC3195F0D048e91F0ECa4C8,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,300,300.18,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3497a07684658042de0446fc8bCa6595b80d38f3,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
18,Outgoing,Rejected,Other,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,1200,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0Ba43bAe4613E03492e4C17Af3B014B6c3202B9d,Contributor Payments: Feb 2022,0xb91b0892c7229f1ce99f0e87df6008fbb6cac7c2d3a833fd53365ad626925496,24-03-2022 19:03:00 -04:00,0.002766 ETH
